Age,Gender,Occupation,MonthlyDisposableIncome,HealthConsciousness,ExerciseFrequency,ConsumptionFrequency,TryNewBrand,SubscribePlan,SpendPerServing,PackagingFormat,PurchaseChannel,TopHealthBenefit,RecommendLikelihood,CurrentBrands,ExtraFeatures,Flavour_MixedBerry,Flavour_Mango,Flavour_GreenTea,Flavour_Chocolate,Flavour_Coffee,Flavour_Herbal,Flavour_Other,Context_PostWorkout,Context_Breakfast,Context_Afternoon,Context_Evening,Context_SpecialOccasion,Barrier_HighPrice,Barrier_PoorTaste,Barrier_LackTrust,Barrier_HardToFind,Barrier_UnsustainablePack,Rank_Taste,Rank_Price,Rank_NutritionalValue,Rank_BrandReputation,Rank_Packaging
20,Male,Retired,5829,1,5+,Daily,Yes,Yes,8.94,Can,Convenience store,Immune support,3,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,4,1,2
30,Male,Working professional,12170,4,1-2,Rarely,Yes,No,23.75,Tetra Pak,Online retailer,Energy boost,2,BrandC,None,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,1,4,2,5
21,Male,Working professional,1589,5,1-2,Daily,Yes,No,2.25,Tetra Pak,Pharmacy,Muscle recovery,3,BrandB,Organic,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,4,5,3
19,Female,Self-employed,5804,3,5+,Monthly,No,No,13.48,Bottle,Supermarket,Muscle recovery,4,BrandB,Low sugar,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,5,3,2,1
21,Other,Self-employed,11431,4,1-2,Monthly,Yes,Yes,20.92,Tetra Pak,Convenience store,Muscle recovery,4,None,None,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2,4,5,1
33,Male,Working professional,4970,5,1-2,Weekly,Yes,Yes,10.22,Bottle,Supermarket,Digestive health,5,BrandC,Gluten-free,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,3,1,2,4,5
41,Male,Working professional,64962,5,1-2,Never,Yes,No,129.08,Bottle,Online retailer,Energy boost,4,BrandB,None,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,4,3,5,1,2
39,Female,Self-employed,1095,4,3-4,Rarely,No,Yes,1.0,Bottle,Gym/Fitness centre,Digestive health,3,None,No artificial flavors,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,2,1,4
24,Male,Working professional,12745,3,1-2,Weekly,No,Yes,24.03,Tetra Pak,Pharmacy,Weight management,4,BrandB,No artificial flavors,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,4,2
31,Female,Working professional,4207,5,3-4,Weekly,Yes,No,4.31,Can,Supermarket,Weight management,4,None,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,1
20,Female,Homemaker,50952,3,3-4,Weekly,Yes,No,103.4,Bottle,Online retailer,Weight management,5,BrandD,No artificial flavors,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,3,2,1
22,Female,Working professional,7311,4,3-4,Rarely,Yes,Yes,17.43,Can,Online retailer,Weight management,5,BrandD,High protein,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,2,3,1,4
45,Male,Working professional,2541,1,3-4,Daily,Yes,No,4.55,Bottle,Supermarket,Muscle recovery,4,BrandC,Gluten-free,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,5,1,4,3
18,Male,Working professional,6040,4,3-4,Monthly,Yes,No,12.14,Jar,Online retailer,Muscle recovery,4,BrandA,None,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,4,5,2
19,Female,Student,923,3,1-2,Rarely,Yes,No,1.25,Can,Supermarket,Weight management,3,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,3
20,Female,Student,8458,4,5+,Weekly,Yes,No,15.28,Bottle,Supermarket,Muscle recovery,4,BrandA,No artificial flavors,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,5,4,2,3
18,Male,Self-employed,6428,3,1-2,Rarely,Yes,Yes,14.27,Powder sachet,Supermarket,Weight management,5,BrandC,Organic,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4,2,5,3
20,Female,Student,8732,3,3-4,Daily,No,No,18.1,Bottle,Supermarket,Immune support,4,BrandA,Low sugar,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,2,1,4,3
28,Male,Working professional,12738,4,3-4,Never,Yes,Yes,19.65,Tetra Pak,Pharmacy,Energy boost,3,BrandA,None,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,5,1,4,3,2
24,Female,Working professional,6842,5,5+,Daily,Yes,Yes,11.61,Can,Online retailer,Weight management,4,BrandC,Organic,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,4,5,1,3
44,Male,Student,5615,5,3-4,Monthly,Yes,No,7.12,Bottle,Online retailer,Energy boost,5,None,Low sugar,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,2,1
38,Female,Other,2224,3,1-2,Weekly,Yes,No,7.56,Tetra Pak,Supermarket,Weight management,2,BrandB,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,1,4,2
23,Male,Working professional,2589,4,3-4,Rarely,Yes,No,4.83,Bottle,Supermarket,Energy boost,4,BrandA,Eco packaging,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,1,5
21,Male,Working professional,14301,4,3-4,Monthly,No,No,29.08,Powder sachet,Online retailer,Immune support,3,BrandC,None,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,1,4
23,Male,Working professional,17903,3,1-2,Daily,Yes,No,35.1,Bottle,Supermarket,Energy boost,3,BrandD,Eco packaging,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,3,1,4
28,Male,Working professional,3967,1,3-4,Monthly,No,No,10.14,Bottle,Pharmacy,Weight management,4,BrandB,No artificial flavors,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,5,4,3,2
21,Female,Student,5123,4,3-4,Weekly,Yes,Yes,11.97,Tetra Pak,Convenience store,Digestive health,4,BrandC,Low sugar,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,3,2
29,Other,Self-employed,2177,5,5+,Monthly,Yes,Yes,3.92,Bottle,Pharmacy,Energy boost,3,BrandA,No artificial flavors,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,4,5
24,Male,Other,14122,4,3-4,Rarely,Yes,Yes,31.68,Can,Online retailer,Digestive health,4,BrandB,Low sugar,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,1,4,3,2
27,Male,Working professional,8945,4,1-2,Weekly,Yes,Yes,18.26,Powder sachet,Online retailer,Digestive health,4,BrandB,High protein,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,4,1,2
24,Female,Working professional,28201,4,1-2,Weekly,Yes,Yes,53.48,Tetra Pak,Convenience store,Muscle recovery,1,BrandD,No artificial flavors,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,1,2,3,5
22,Female,Self-employed,2229,3,5+,Daily,No,No,4.66,Bottle,Online retailer,Energy boost,5,BrandB,Low sugar,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,5,4,2,1,3
53,Female,Self-employed,3497,5,5+,Monthly,No,No,8.03,Tetra Pak,Online retailer,Energy boost,3,BrandB,Eco packaging,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,4,2,3,5
35,Male,Working professional,6053,4,1-2,Weekly,No,No,11.84,Powder sachet,Online retailer,Energy boost,4,BrandC,None,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,3,1,5,2
19,Male,Working professional,8794,2,1-2,Weekly,No,No,16.77,Bottle,Gym/Fitness centre,Energy boost,3,BrandC,None,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,4,5,1
42,Female,Working professional,4048,5,3-4,Daily,No,No,11.62,Can,Online retailer,Energy boost,4,BrandC,Eco packaging,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,3,5,1
26,Male,Self-employed,2240,3,1-2,Weekly,Yes,Yes,2.11,Bottle,Online retailer,Digestive health,4,BrandB,Low sugar,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,5
44,Female,Self-employed,10865,5,1-2,Never,Yes,Yes,16.2,Powder sachet,Gym/Fitness centre,Weight management,4,BrandC,None,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,4,2,5
37,Male,Working professional,9405,4,1-2,Weekly,Yes,Yes,22.05,Tetra Pak,Pharmacy,Weight management,5,None,High protein,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,5,1,4
24,Female,Working professional,2155,3,1-2,Monthly,Yes,No,1.86,Jar,Online retailer,Energy boost,5,BrandA,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,1,5,2
18,Male,Retired,16646,4,3-4,Rarely,No,Yes,32.72,Powder sachet,Gym/Fitness centre,Weight management,4,BrandB,Eco packaging,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,2,4,3,1
21,Female,Self-employed,14089,4,3-4,Rarely,Yes,No,80.1,Bottle,Supermarket,Weight management,2,BrandC,No artificial flavors,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,3,2,5,1,4
27,Female,Other,5546,2,1-2,Weekly,Yes,No,13.56,Bottle,Pharmacy,Digestive health,4,BrandD,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,5,3,1
30,Female,Self-employed,5280,4,1-2,Monthly,No,Yes,13.43,Bottle,Supermarket,Energy boost,4,BrandD,Eco packaging,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,4,5
21,Male,Working professional,8092,4,1-2,Rarely,Yes,Yes,13.6,Bottle,Online retailer,Digestive health,3,BrandC,Low sugar,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,4,5,1,2
19,Female,Working professional,2263,4,3-4,Daily,Yes,Yes,7.24,Tetra Pak,Pharmacy,Muscle recovery,1,BrandB,No artificial flavors,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,4,3
39,Female,Working professional,5049,1,1-2,Weekly,No,Yes,12.77,Jar,Online retailer,Immune support,3,BrandC,Low sugar,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,4,5
67,Female,Student,708,4,3-4,Weekly,No,No,1.45,Bottle,Supermarket,Energy boost,3,BrandA,Gluten-free,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,5,3,4
26,Female,Working professional,10816,2,3-4,Weekly,Yes,No,23.5,Can,Supermarket,Energy boost,4,BrandA,Eco packaging,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,3,5,1,4
20,Female,Self-employed,1206,4,None,Weekly,No,No,4.48,Jar,Convenience store,Weight management,5,None,Low sugar,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,2,3,4,1
21,Female,Working professional,19017,2,None,Rarely,No,No,37.53,Bottle,Supermarket,Immune support,4,None,None,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,5,1,2,3
18,Male,Self-employed,3651,5,None,Daily,No,No,6.99,Bottle,Supermarket,Muscle recovery,5,BrandD,Eco packaging,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,5,1,4
47,Female,Working professional,4062,4,3-4,Monthly,No,No,9.3,Can,Online retailer,Muscle recovery,3,BrandB,Low sugar,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,5,2,1,3
19,Female,Other,2793,4,5+,Monthly,Yes,Yes,2.33,Can,Online retailer,Energy boost,3,BrandC,Organic,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,3,2,1,4
28,Male,Student,3792,4,None,Weekly,Yes,No,6.88,Powder sachet,Gym/Fitness centre,Weight management,4,BrandC,None,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,4,1,2,5,3
21,Male,Working professional,17618,2,5+,Rarely,Yes,Yes,32.84,Bottle,Gym/Fitness centre,Weight management,5,BrandC,No artificial flavors,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,4,1,3,5
27,Male,Working professional,524,3,1-2,Weekly,Yes,Yes,3.9,Jar,Pharmacy,Weight management,4,BrandD,None,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,2,3,5,1,4
30,Female,Working professional,15510,5,5+,Never,Yes,Yes,30.29,Can,Convenience store,Energy boost,4,BrandA,Low sugar,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,5,1,4
39,Female,Self-employed,6662,5,3-4,Weekly,Yes,No,13.88,Bottle,Gym/Fitness centre,Energy boost,5,BrandB,Organic,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1,5,3,2
20,Female,Self-employed,1659,1,3-4,Monthly,Yes,Yes,2.88,Bottle,Supermarket,Muscle recovery,4,BrandD,Gluten-free,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,4,1,5,2
18,Female,Student,1867,4,3-4,Rarely,Yes,Yes,3.17,Bottle,Online retailer,Immune support,5,None,High protein,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,4,1,2,5
19,Male,Working professional,22220,4,3-4,Weekly,Yes,No,44.86,Bottle,Online retailer,Muscle recovery,5,None,No artificial flavors,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5,1,2,3,4
45,Male,Working professional,2099,4,5+,Daily,No,No,2.74,Bottle,Online retailer,Muscle recovery,1,BrandD,None,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,1,4,5
42,Male,Working professional,1741,2,3-4,Rarely,Yes,No,3.09,Can,Supermarket,Immune support,5,BrandA,Organic,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,3,4,1,5
28,Male,Retired,13679,3,3-4,Weekly,Yes,No,26.95,Tetra Pak,Online retailer,Energy boost,3,BrandB,None,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,2,3,4,5,1
29,Male,Self-employed,6665,3,1-2,Rarely,Yes,No,12.48,Can,Pharmacy,Energy boost,5,BrandA,High protein,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3,1,2,4
31,Male,Working professional,2113,5,1-2,Never,Yes,No,5.01,Bottle,Online retailer,Muscle recovery,3,BrandC,Low sugar,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,4,3,5,2,1
20,Female,Self-employed,5973,4,5+,Weekly,No,Yes,38.25,Tetra Pak,Online retailer,Weight management,4,BrandB,Eco packaging,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,1,2,3,4
47,Female,Working professional,1952,4,3-4,Weekly,Yes,No,7.13,Can,Online retailer,Weight management,5,BrandC,None,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,5,1,4,2,3
24,Other,Retired,64498,5,3-4,Weekly,Yes,No,130.25,Powder sachet,Supermarket,Energy boost,2,None,High protein,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,3,2,4,5,1
23,Female,Working professional,12775,4,3-4,Weekly,Yes,Yes,22.85,Powder sachet,Online retailer,Weight management,4,BrandB,Eco packaging,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,5,3,4,1,2
26,Female,Self-employed,7933,5,5+,Rarely,Yes,Yes,16.97,Jar,Supermarket,Weight management,4,BrandB,No artificial flavors,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,3,1,2,4,5
18,Male,Homemaker,6806,4,3-4,Rarely,Yes,Yes,12.23,Tetra Pak,Online retailer,Weight management,1,BrandA,Gluten-free,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,2,4
20,Female,Working professional,23982,2,3-4,Weekly,Yes,No,48.24,Bottle,Gym/Fitness centre,Weight management,5,BrandA,None,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4,3,5,2,1
34,Female,Self-employed,4913,5,3-4,Daily,Yes,Yes,8.36,Bottle,Gym/Fitness centre,Weight management,2,BrandC,Gluten-free,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,5,4
19,Male,Working professional,1696,4,1-2,Weekly,No,No,1.0,Jar,Supermarket,Immune support,5,BrandD,Gluten-free,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,5,2,3,1
29,Male,Working professional,7365,3,1-2,Weekly,Yes,No,14.69,Can,Supermarket,Immune support,4,BrandC,Organic,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,3,4,2,1
21,Female,Working professional,32127,3,5+,Rarely,Yes,No,61.39,Can,Gym/Fitness centre,Digestive health,5,None,None,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,2,3,5
23,Male,Other,11077,2,1-2,Daily,Yes,No,22.99,Jar,Supermarket,Immune support,5,BrandB,Low sugar,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,5,2,4
22,Female,Homemaker,3550,4,5+,Rarely,Yes,Yes,7.45,Tetra Pak,Supermarket,Energy boost,4,BrandC,Gluten-free,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,3,2,5
23,Female,Self-employed,7150,5,None,Monthly,Yes,Yes,13.09,Bottle,Online retailer,Digestive health,5,BrandC,Organic,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,4,2,3,5,1
33,Male,Self-employed,4682,5,None,Rarely,Yes,Yes,13.02,Bottle,Gym/Fitness centre,Weight management,2,BrandB,No artificial flavors,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,5,3
22,Male,Working professional,2030,5,5+,Weekly,No,No,1.58,Bottle,Pharmacy,Muscle recovery,5,BrandB,High protein,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,5,4,1,2
28,Male,Retired,13490,2,3-4,Monthly,Yes,Yes,25.73,Tetra Pak,Convenience store,Energy boost,4,BrandC,Gluten-free,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,5,2,3
25,Male,Working professional,39658,4,1-2,Monthly,No,Yes,77.07,Can,Supermarket,Digestive health,3,BrandA,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,2,5,4
31,Male,Working professional,5864,1,3-4,Rarely,Yes,Yes,15.81,Powder sachet,Supermarket,Energy boost,4,None,Organic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,3
51,Female,Working professional,2178,5,3-4,Weekly,No,No,7.06,Tetra Pak,Online retailer,Energy boost,4,BrandA,Organic,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,2,4,5,3,1
33,Male,Self-employed,1219,4,3-4,Weekly,Yes,Yes,1.0,Bottle,Pharmacy,Digestive health,4,BrandA,None,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,3,1,4,5
20,Female,Self-employed,6199,4,None,Monthly,No,No,10.75,Bottle,Supermarket,Muscle recovery,3,BrandA,Organic,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,4,3,1
18,Male,Working professional,72986,4,5+,Daily,Yes,Yes,144.39,Can,Online retailer,Weight management,2,BrandC,High protein,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,3,1,2,4
21,Female,Student,7538,4,5+,Weekly,No,No,13.97,Powder sachet,Online retailer,Muscle recovery,2,BrandB,None,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,4,3,5
28,Male,Self-employed,4904,3,1-2,Never,No,Yes,7.72,Bottle,Gym/Fitness centre,Energy boost,3,BrandB,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,3,4,1
18,Male,Student,2892,5,5+,Daily,Yes,No,4.57,Jar,Supermarket,Muscle recovery,3,BrandA,No artificial flavors,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,5,2,1,4
26,Female,Self-employed,1839,5,5+,Weekly,Yes,No,5.69,Bottle,Convenience store,Energy boost,4,BrandA,High protein,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,4,3,5
28,Female,Other,10418,3,3-4,Weekly,No,Yes,24.73,Bottle,Online retailer,Digestive health,4,BrandA,Eco packaging,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,2,5,3
22,Male,Working professional,11186,4,3-4,Monthly,Yes,No,19.28,Powder sachet,Supermarket,Weight management,5,BrandA,No artificial flavors,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,4,5,3,1
35,Female,Working professional,4463,5,1-2,Daily,Yes,No,6.84,Bottle,Supermarket,Immune support,4,BrandD,Low sugar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,4,1,2
19,Male,Self-employed,20555,1,1-2,Monthly,No,No,41.54,Tetra Pak,Supermarket,Weight management,3,BrandC,None,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,2,5
18,Female,Self-employed,8239,4,3-4,Daily,Yes,No,13.32,Bottle,Online retailer,Weight management,1,BrandB,Low sugar,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,3,5,4,2
33,Male,Working professional,17320,2,5+,Daily,Yes,Yes,35.12,Jar,Gym/Fitness centre,Weight management,4,BrandB,High protein,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,4,1,2,5
26,Male,Other,1469,4,3-4,Rarely,Yes,No,4.02,Jar,Supermarket,Weight management,5,None,Eco packaging,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,5,4,1,3,2
31,Female,Student,5603,1,3-4,Weekly,No,No,12.61,Powder sachet,Online retailer,Energy boost,4,BrandD,No artificial flavors,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,3,1,4
24,Female,Working professional,4298,4,1-2,Never,Yes,No,9.62,Bottle,Gym/Fitness centre,Digestive health,4,None,Low sugar,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5,4,2,3
21,Male,Self-employed,7727,3,None,Daily,Yes,No,14.38,Bottle,Supermarket,Weight management,3,BrandA,Gluten-free,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,1,4,5
38,Female,Homemaker,24754,4,3-4,Weekly,Yes,Yes,49.14,Can,Online retailer,Weight management,4,BrandA,No artificial flavors,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,5,4,1,3,2
37,Female,Working professional,9279,5,None,Daily,No,No,16.2,Bottle,Supermarket,Energy boost,4,BrandD,Gluten-free,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,3,2,1,5
32,Male,Self-employed,3950,5,3-4,Weekly,Yes,No,8.83,Tetra Pak,Supermarket,Energy boost,3,BrandA,Low sugar,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,5,3,1,2
21,Female,Working professional,1951,5,1-2,Never,Yes,Yes,7.11,Can,Online retailer,Muscle recovery,4,BrandB,Low sugar,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,3,5,4,1,2
28,Male,Working professional,14869,4,3-4,Rarely,Yes,No,30.66,Bottle,Supermarket,Digestive health,2,BrandA,Organic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,3,5
23,Female,Student,2063,1,1-2,Daily,No,No,2.74,Tetra Pak,Online retailer,Weight management,4,BrandA,Low sugar,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,5,3,2,1
19,Female,Homemaker,21282,3,3-4,Monthly,No,Yes,44.55,Jar,Convenience store,Energy boost,4,BrandA,Organic,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,2,5,3,1
47,Female,Working professional,3805,5,3-4,Monthly,Yes,Yes,12.34,Powder sachet,Supermarket,Energy boost,4,BrandC,High protein,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,2,5,1
19,Male,Working professional,20569,4,None,Weekly,Yes,No,41.62,Bottle,Supermarket,Digestive health,4,BrandD,Low sugar,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,4,2,1,5
54,Male,Working professional,9055,2,None,Daily,No,Yes,19.22,Bottle,Gym/Fitness centre,Muscle recovery,4,BrandA,Low sugar,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,2,1,3,4
25,Male,Homemaker,4345,4,1-2,Never,Yes,Yes,10.05,Bottle,Supermarket,Immune support,5,BrandB,Low sugar,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,3,2,4
